Clinic Aid Code,Genre,Average Age of the SME (years),"Specialty of the 
Medical Equipment",Marca,Modelo,Año,Número Serie,"Number of 
Consultations per Month",Clinic Size,% of Patients with Middle-Low to Low Income,Total Staff,Attends Patients with Health Insurance,Location of the Clinic,ZIP CODE,REGION,State,Municipality,City,Address,Instagram,Facebook,LinkedIn,Web Page,Final_Address,latitud,longitud,New_Address,geometry,CVEGEO,NSE_score,NSE,clave
AP2985-001,Man,26.76438356,Imagenology,GE,MASTOGRAFO PERFORMA REMANUFACTURADO,2024,11941,300,Micro,0.7,4,No,Urban,97070,South,Yucatán,Mérida,Mérida,35 526D,,https://www.facebook.com/ultrasonidoSEMIS,,,"35 526D, Mérida",21.00391602,-89.69658957,Yucatán Mérida Mérida 35 526D,POINT (-89.69658957 21.00391602),9.01E+11,14.9248994,Medio-Alto,9.01E+11
AP0903-001,Man,12.00547945,Gynecology,GENERAL ELECTRIC,V BALANCE,2021,6160466WX0,180,Micro,0.7,5,Yes,Urban,45188,West-Bajío,Jalisco,Zapopan,Zapopan,PASEO DE LOS TILOS 3218,,,,PROXIMAMENTE,"PASEO DE LOS TILOS 3218, Zapopan",20.73755226,-103.3616836,Jalisco Zapopan Zapopan PASEO DE LOS TILOS 3218,POINT (-103.3616836 20.73755226),1.412E+12,23.52561089,Alto,1.412E+12
AP0907-002,Woman,11.21917808,Imagenology,MINDRAY,DC40 FULL HD3TX,2022,POR DEFINIR,220,Micro,1,3,No,Semiurban,30350,South,Chiapas,Las Rosas,Las Rosas,2A SUR Y 1RA OTE S/N,https://instagram.com/lauu_alfaroo?utm_medium=copy_linkPERSONAL,https://www.facebook.com/dralaura.alfarom/,,,"2A SUR Y 1RA OTE S/N, Las Rosas",16.36607413,-92.37005685,Chiapas Las Rosas Las Rosas 2A SUR Y 1RA OTE S/N,POINT (-92.37005685 16.36607413),7.075E+11,-12.13959816,Bajo,7.075E+11
AP0918-001,Man,12.67123288,Radiology,SIRONA,RX Panoramico S,2021,102539,120,Small,0.5,6,No,Urban,25270,NorthEast,Coahuila de Zaragoza,Saltillo,Saltillo,BLVD LUIS ECHEVERRIA  ALVAREZ 715,https://www.instagram.com/drdiegobecerrilricano/?hl=en,https://www.facebook.com/docdiegobecerril/?__tn__=-UC*F,,,"BLVD LUIS ECHEVERRIA  ALVAREZ 715, Saltillo",25.45523059,-101.010052,Coahuila de Zaragoza Saltillo Saltillo BLVD LUIS ECHEVERRIA  ALVAREZ 715,POINT (-101.010052 25.45523059),5.03E+11,19.56603095,Alto,5.03E+11
AP0925-001,Man,9.005479452,Ophthalmology,ARFAMEX,SPECTRA,2021,VP521J007,100,Micro,0.4,4,No,Urban,37148,West-Bajío,Guanajuato,León,León de los Aldama,BLVD. JUAN ALONSO DE TORRES 420,,https://www.facebook.com/clidermaleonmx,https://www.clidermamexico.com/?fbclid=IwAR0NpR-HydX-HcL_AuVvl3db8-zHZmOGJ6Oi_Wnjxq_8WrWLhUuGTRCYK-Y,-,"BLVD. JUAN ALONSO DE TORRES 420, León de los Aldama",21.1221331,-101.7213024,Guanajuato León León de los Aldama BLVD. JUAN ALONSO DE TORRES 420,POINT (-101.7213024 21.1221331),110200001303A,13.54212239,Medio-Alto,110200001303A
AP0937-004,Enterprise,25.01643836,Ophthalmology,CARL ZEISS ,VISUREF 150 + VISULENS 550 + VISUPHOR 500 + VISUSCREEN 500 (Con iPad) + VISUFIT 1000 (Con iPad) + ZEISS SERVER + VISUCONSULT 500 + HUVITZ TRACER,2024,"VF1005552, 5FR00023J0026, 9713103660, 9706202373, X55632, ",2280,Small,0.25,13,Yes,Urban,36640,West-Bajío,Guanajuato,Irapuato,Irapuato,AVENIDA MURANO 248,https://www.instagram.com/ocuclinic/,https://www.facebook.com/ocuclinic/?ref=page_internal,,,"AVENIDA MURANO 248, Irapuato",20.6823135,-101.3761307,Guanajuato Irapuato Irapuato AVENIDA MURANO 248,POINT (-101.3761307 20.6823135),1.1017E+12,8.843364899,Medio,1.1017E+12
AP0952-001,Man,12.00547945,Gynecology,GENERAL ELECTRIC,LOGIQ P9 VR3 ,2021,LP9370842,240,Micro,0.7,4,No,Urban,21100,NorthWest,Baja California,Mexicali,Mexicali,AV. FRANCISCO I. MADERO 1390,https://twitter.com/velamorfin?lang=es,,https://www.drcuauhtemocmorfin.com/#especialidades,,"AV. FRANCISCO I. MADERO 1390, Mexicali",32.6659269,-115.4696399,Baja California Mexicali Mexicali AV. FRANCISCO I. MADERO 1390,POINT (-115.4696399 32.6659269),2.002E+11,21.76242092,Alto,2.002E+11
AP0978-004,Enterprise,26.22739726,Imagenology,GE,VERSANA BALANCE,2023,6247396WX0,7820,Medium,0.6,31,No,Urban,64140,NorthEast,Nuevo León,Monterrey,Monterrey,AV AZTLAN 912,https://www.instagram.com/millerhospital/,https://www.facebook.com/MillerCentroMedico/,https://www.comedem.org.mx/?fbclid=IwAR0Gzn4Az8zvLTgWBMc4jUYogCIEmSrxbQAIWWoi3Me0TWfMtH_Ffz9laeY#,,"AV AZTLAN 912, Monterrey",25.74124107,-100.3543948,Nuevo León Monterrey Monterrey AV AZTLAN 912,POINT (-100.3543948 25.74124107),1.9039E+12,22.03486027,Alto,1.9039E+12
AP0980-001,Man,24.01369863,Gynecology,GENERAL ELECTRIC,LOGIQ P9,2021,LP9370832,520,Micro,0.8,4,No,Urban,58000,West-Bajío,Michoacán de Ocampo,Morelia,Morelia,ALDAMA 435,,,,,"ALDAMA 435, Morelia",19.74462874,-101.1297566,Michoacán de Ocampo Morelia Morelia ALDAMA 435,POINT (-101.1297566 19.74462874),1.6053E+12,0.988229776,Bajo-Alto,1.6053E+12
AP1012-001,Man,30.01917808,Gynecology,GENERAL ELECTRIC,LOGIQ P7,2021, LP7370051,240,Micro,0.7,3,No,Urban,63157,West-Bajío,Nayarit,Tepic,Tepic,AV DEL VALLE 91,,https://www.facebook.com/jose.gutierrez.33,https://www.doctoralia.com.mx/jose-alberto-gutierrez-mata/radiologo/tepic,,"AV DEL VALLE 91, Tepic",21.49038086,-104.8857272,Nayarit Tepic Tepic AV DEL VALLE 91,POINT (-104.8857272 21.49038086),1.8017E+12,22.3255897,Alto,1.8017E+12
AP1020-001,Man,16.00821918,Gynecology,GENERAL ELECTRIC,P9 3T,2021,LP9370833,180,Micro,0.3,3,No,Urban,80020,NorthWest,Sinaloa,Culiacán,Culiacán Rosales,BLVD ALFONSO G CALDERON 2193,,,,,"BLVD ALFONSO G CALDERON 2193, Culiacán Rosales",24.80028692,-107.4295692,Sinaloa Culiacán Culiacán Rosales BLVD ALFONSO G CALDERON 2193,POINT (-107.4295692 24.800286918880765),2.5006E+12,28.04033624,Alto,2.5006E+12
AP1023-001,Man,21.01369863,Radiology,CARESTREAM,3700 (ESCANER INTRAORAL),2021,POR DEFINIR,120,Micro,0.4,3,No,Urban,21100,NorthWest,Baja California,Mexicali,Mexicali,Avenida Sebastián Lerdo de Tejada 701,,https://www.facebook.com/Radiodiagnostico-Dental-del-Valle-111498019561761/,,,"Avenida Sebastián Lerdo de Tejada 701, Mexicali",32.66158772,-115.4755381,Baja California Mexicali Mexicali Avenida Sebastián Lerdo de Tejada 701,POINT (-115.4755381 32.66158772),2.002E+11,23.37708202,Alto,2.002E+11
AP1027-002,Man,14.00821918,Ophthalmology,LAMPARA HENDIDURA MEDIWORKS ,S 390,2023,J202208312,680,Micro,0.4,4,No,Urban,58000,West-Bajío,Michoacán de Ocampo,Morelia,Morelia,GUADALUPE VICTORIA 315,http://opticasmorelos.com.mx/,https://www.facebook.com/%C3%93ptica-Morelos-2034252693290190/?ref=page_internal,https://www.doctoralia.com.mx/miguel-hernandez-flores/oftalmologo/morelia,,"GUADALUPE VICTORIA 315, Morelia",19.7071265,-101.1979612,Michoacán de Ocampo Morelia Morelia GUADALUPE VICTORIA 315,POINT (-101.1979612 19.7071265),1.6053E+12,13.42655989,Medio-Alto,1.6053E+12
AP1029-001,Woman,14.00821918,Gynecology,GENERAL ELECTRIC,VIVID,2021,6194096WX0,80,Micro,0.3,3,Yes,Urban,63000,West-Bajío,Nayarit,Tepic,Tepic,JOSE JOAQUIN HERRERA 207,http://www.siacardio.com/author/dra-alejandra-gonzalez-gutierrez/,https://www.facebook.com/people/Dra-Alejandra-Gonz%C3%A1lez-Guti%C3%A9rrez-Cardiolog%C3%ADa-Tepic/100049007842195/,,,"JOSE JOAQUIN HERRERA 207, Tepic",21.50616889,-104.8988209,Nayarit Tepic Tepic JOSE JOAQUIN HERRERA 207,POINT (-104.8988209 21.50616889),1.8017E+12,15.18317259,Medio-Alto,1.8017E+12
AP1030-001,Enterprise,14.97534247,Radiology,GENERAL ELECTRIC,VIVID S70,2021,111424S70N,160,Micro,0.2,3,Yes,Urban,64988,NorthEast,Nuevo León,Monterrey,Monterrey,CARRETERA NACIONAL 6501,,https://www.facebook.com/people/Dr-Joaqu%C3%ADn-Moxica-Del-%C3%81ngel/100063565209001/,https://www.christusmuguerza.com.mx/,,"CARRETERA NACIONAL 6501, Monterrey",25.58228982,-100.2537679,Nuevo León Monterrey Monterrey CARRETERA NACIONAL 6501,POINT (-100.2537679 25.58228982),1.9039E+12,38.59208756,Alto,1.9039E+12
AP1030-002,Enterprise,14.97534247,Imagenology,GE,VIVID IQ 4D,2022,6107603WX0,160,Micro,0.2,3,Yes,Urban,64988,NorthEast,Nuevo León,Monterrey,Monterrey,CARRETERA NACIONAL 6501 INT 720,,https://www.facebook.com/people/Dr-Joaqu%C3%ADn-Moxica-Del-%C3%81ngel/100063565209001/,https://www.christusmuguerza.com.mx/,,"CARRETERA NACIONAL 6501 INT 720, Monterrey",25.58918952,-100.2577494,Nuevo León Monterrey Monterrey CARRETERA NACIONAL 6501 INT 720,POINT (-100.2577494 25.589189524769477),1.9039E+12,34.11667308,Alto,1.9039E+12
AP1032-005,Man,9.005479452,Imagenology,GENERAL ELECTRIC,LOGIQ P7,2024,LP7370112,300,Micro,0.2,4,Yes,Urban,72820,Center,Puebla,San Andrés Cholula,San Andrés Cholula,PERIFÉRICO ECOLÓGICO 3505,https://www.instagram.com/intervencenter/,https://www.facebook.com/intervencenter/,https://www.youtube.com/channel/UCda45jZzujvwzL_VX5L8jTg,https://drherreralimaradiologo.com/,"PERIFÉRICO ECOLÓGICO 3505, San Andrés Cholula",19.03609545,-98.2695201,Puebla San Andrés Cholula San Andrés Cholula PERIFÉRICO ECOLÓGICO 3505,POINT (-98.2695201 19.03609545),2.1119E+12,19.08573157,Alto,2.1119E+12
AP1071-001,Man,19.0109589,Ophthalmology,CARL ZEISS,VISUALS YAG III,2021,1251417,140,Micro,0.6,3,No,Urban,86605,South,Tabasco,Paraíso,Paraíso,5 DE MAYO 312,,,https://drleonoyosa.business.site/,,"5 DE MAYO 312, Paraíso",20.52253163,-97.42790812,Tabasco Paraíso Paraíso 5 DE MAYO 312,POINT (-97.42790812 20.52253163),3.0131E+12,6.040415527,Medio-Bajo,3.0131E+12
AP1078-002,Enterprise,6.843835616,Ophthalmology,MEDIWORKS,SCANSYS TA517 ,2023,J202307132,380,Micro,0.5,4,No,Urban,58260,West-Bajío,Michoacán de Ocampo,Morelia,Morelia,CORONEL AMADO CAMACHO 136,,https://www.facebook.com/Centro-Oftalmol%C3%B3gico-Avanzado-487303888071575/,,,"CORONEL AMADO CAMACHO 136, Morelia",19.69389119,-101.1626745,Michoacán de Ocampo Morelia Morelia CORONEL AMADO CAMACHO 136,POINT (-101.1626745 19.69389119),1.6053E+12,23.1480481,Alto,1.6053E+12
AP1078-003,Enterprise,6.843835616,Ophthalmology,SCICAN,STATIM 2000,2024,500723C00006,380,Micro,0.5,4,No,Urban,58260,West-Bajío,Michoacán de Ocampo,Morelia,Morelia,CORONEL AMADO CAMACHO 136,,https://www.facebook.com/Centro-Oftalmol%C3%B3gico-Avanzado-487303888071575/,,,"CORONEL AMADO CAMACHO 136, Morelia",19.69389119,-101.1626745,Michoacán de Ocampo Morelia Morelia CORONEL AMADO CAMACHO 136,POINT (-101.1626745 19.69389119),1.6053E+12,23.1480481,Alto,1.6053E+12
AP1080-001,Enterprise,4.556164384,Gynecology,GENERAL ELECTRIC,LOGIQ S8 XDCLEA,2021,511429SU2,200,Micro,0.8,3,No,Urban,38940,West-Bajío,Guanajuato,Yuriria,Yuriria,5 DE MAYO 69,,,,,"5 DE MAYO 69, Yuriria",20.2091856,-101.1449559,Guanajuato Yuriria Yuriria 5 DE MAYO 69,POINT (-101.1449559 20.2091856),1.1046E+12,-2.950540024,Bajo-Medio,1.1046E+12
AP1095-002,Man,11.00547945,Ophthalmology,ISEM,"LENSOMETRO, 2 TONOMETROS, UNIDAD DE REFRACCION, OFTALMOLOSCOPIO INDIRECTO, AUTOREFRACTOR, MESA DE ELEVACION",2023,"16001079, RK722L022,   2317AJ270,  1108817179  ",340,Micro,0.6,4,No,Urban,76178,Center,Querétaro,Querétaro,Querétaro,Bernardino del Razo 21 C 10 HOSPITAL ANGELES,https://www.instagram.com/dra_fabiola_oftalmologa/,https://www.facebook.com/pages/category/Ophthalmologist/Dra-Fabiola-Pe%C3%B1a-Guan%C3%AD-Cirujano-Oftalm%C3%B3logo-103410694679030/,https://optic-eyecare.com/contacto/,,"Bernardino del Razo 21 C 10 HOSPITAL ANGELES, Querétaro",20.58147038,-100.4165821,Querétaro Querétaro Querétaro Bernardino del Razo 21 C 10 HOSPITAL ANGELES,POINT (-100.4165821 20.581470375999235),2.2014E+12,25.14059481,Alto,2.2014E+12
AP1123-001,Woman,27.01643836,Gynecology,General Electric,Logiq P7 3TX,2021,LP7370045,160,Small,0.7,6,No,Urban,94294,South,Veracruz de Ignacio de la Llave,Boca del Río,Boca del RÍo,PASEO DE LAS JACARANDAS 51,https://drarosarioramosreyes.negocio.site/?utm_source=gmb&utm_medium=referral,https://www.facebook.com/DraRosarioRamosReyesVER/,https://www.linkedin.com/in/dra-rosario-ramos-reyes-65380179/?originalSubdomain=mx,,"PASEO DE LAS JACARANDAS 51, Boca del RÍo",19.16588024,-96.12291607,Veracruz de Ignacio de la Llave Boca del Río Boca del RÍo PASEO DE LAS JACARANDAS 51,POINT (-96.12291607 19.16588024),3.0028E+12,21.85576637,Alto,3.0028E+12
AP1123-001,Woman,27.01643836,Gynecology,General Electric,Logiq P7 3TX,2021,LP7370045,160,Small,0.7,6,No,Urban,94294,South,Veracruz de Ignacio de la Llave,Boca del Río,Boca del RÍo,PASEO DE LAS JACARANDAS 51,https://drarosarioramosreyes.negocio.site/?utm_source=gmb&utm_medium=referral,https://www.facebook.com/DraRosarioRamosReyesVER/,https://www.linkedin.com/in/dra-rosario-ramos-reyes-65380179/?originalSubdomain=mx,,"PASEO DE LAS JACARANDAS 51, Boca del RÍo",19.16588024,-96.12291607,Veracruz de Ignacio de la Llave Boca del Río Boca del RÍo PASEO DE LAS JACARANDAS 51,POINT (-96.12291607 19.16588024),3.0028E+12,21.85576637,Alto,3.0028E+12
AP1154-001,Man,13.00821918,Gynecology,General Electric,P7 ,2021,LP7370056,560,Small,0.8,11,No,Semiurban,92120,South,Veracruz de Ignacio de la Llave,Tantoyuca,Tantoyuca,IGNACIO ALLENDE 302,,https://www.facebook.com/cimadrx/,https://www.seccionamarilla.com.mx/resultados/imagen-radiologica-de-urgencias/veracruz/3,,"IGNACIO ALLENDE 302, Tantoyuca",21.3565957,-98.22152565,Veracruz de Ignacio de la Llave Tantoyuca Tantoyuca IGNACIO ALLENDE 302,POINT (-98.22152565 21.3565957),3.0155E+12,-3.774959745,Bajo-Medio,3.0155E+12
AP1154-001,Man,13.00821918,Gynecology,General Electric,P7 ,2021,LP7370056,560,Small,0.8,11,No,Semiurban,92120,South,Veracruz de Ignacio de la Llave,Tantoyuca,Tantoyuca,IGNACIO ALLENDE 302,,https://www.facebook.com/cimadrx/,https://www.seccionamarilla.com.mx/resultados/imagen-radiologica-de-urgencias/veracruz/3,,"IGNACIO ALLENDE 302, Tantoyuca",21.3565957,-98.22152565,Veracruz de Ignacio de la Llave Tantoyuca Tantoyuca IGNACIO ALLENDE 302,POINT (-98.22152565 21.3565957),3.0155E+12,-3.774959745,Bajo-Medio,3.0155E+12
AP1225-001,Man,10.00547945,Gynecology,GE,VERSANA BALANCE,2021,-,240,Micro,0.7,3,No,Urban,26340,NorthEast,Coahuila de Zaragoza,Múzquiz,Ciudad Melchor Múzquiz,PRESIDENTE BENITO JUAREZ 409 ,NO TIENE INSTAGRAM,https://www.facebook.com/aaron.martinez.35513,https://mx.linkedin.com/in/aaron-rodriguez-mtz,,"PRESIDENTE BENITO JUAREZ 409 , Ciudad Melchor Múzquiz",27.88586761,-101.5249288,Coahuila de Zaragoza Múzquiz Ciudad Melchor Múzquiz PRESIDENTE BENITO JUAREZ 409 ,POINT (-101.5249288 27.88586761),5.02E+11,13.15748341,Medio-Alto,5.02E+11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP1382-002,Enterprise,5.076712329,Odontology,SIRONA,FRESADORA HORNO,2022,506698,100,Micro,0.2,3,No,Rural,97314,South,Yucatán,Mérida,Mérida,CALLE 76 512,https://www.instagram.com/murenismile/,https://www.facebook.com/Murenismile,https://mureni.com.mx/,,"CALLE 76 512, Mérida",21.00391602,-89.69658957,Yucatán Mérida Mérida CALLE 76 512,POINT (-89.69658957 21.00391602),3.105E+12,13.73305722,Medio-Alto,3.105E+12
AP1262-001,Man,7.002739726,Gynecology,GE,LOGIQ P9 ,2021,LP9370860,200,Micro,0.8,3,No,Urban,26000,NorthEast,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,Abasolo 216,no maneja redes,no maneja redes,,,"Abasolo 216, Piedras Negras",28.66677037,-100.5533027,Coahuila de Zaragoza Piedras Negras Piedras Negras Abasolo 216,POINT (-100.5533027 28.66677037),5.025E+11,14.57846817,Medio-Alto,5.025E+11
AP2796-001,Enterprise,5.964383562,Physiotherapy,Btl Fisioterapia,SWT TOPLINE C/TROLLEY,2024,04400B013819,280,Micro,0.3,4,Yes,Urban,4700,Center,Ciudad de México,Coyoacán,Ciudad de México,AV PERIFERICO SUR 5246,https://www.instagram.com/drdiegobuendia/,https://www.facebook.com/RehabilitacionNPU/?locale=es_LA,https://www.facebook.com/DrDiegoBuendia/?locale=es_LA,https://www.topdoctors.mx/doctor/diego-eduardo-buendia-valdez,"AV PERIFERICO SUR 5246, Ciudad de México",19.5074057,-99.10498918,Ciudad de México Coyoacán Ciudad de México AV PERIFERICO SUR 5246,POINT (-99.10498918 19.5074057),9.005E+11,12.97124065,Medio-Alto,9.005E+11
AP1322-001,Enterprise,14.00821918,Imagenology,VIVID,IQ PREMIUM,2022,6106620WX0,280,Micro,0.1,5,No,Urban,91910,South,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,ALACIO PEREZ 928,https://www.paulinaorosa.com/,https://www.facebook.com/drapaulinaorosa/,https://www.doctoralia.com.mx/paulina-orosa-fernandez/cardiologo/veracruz,,"ALACIO PEREZ 928, Veracruz",19.07853045,-96.1544371,Veracruz de Ignacio de la Llave Veracruz Veracruz ALACIO PEREZ 928,POINT (-96.1544371 19.07853045),3.0105E+12,1.345488133,Bajo-Alto,3.0105E+12
AP1322-001,Enterprise,14.00821918,Imagenology,VIVID,IQ PREMIUM,2022,6106620WX0,280,Micro,0.1,5,No,Urban,91910,South,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,ALACIO PEREZ 928,https://www.paulinaorosa.com/,https://www.facebook.com/drapaulinaorosa/,https://www.doctoralia.com.mx/paulina-orosa-fernandez/cardiologo/veracruz,,"ALACIO PEREZ 928, Veracruz",19.07853045,-96.1544371,Veracruz de Ignacio de la Llave Veracruz Veracruz ALACIO PEREZ 928,POINT (-96.1544371 19.07853045),3.0105E+12,1.345488133,Bajo-Alto,3.0105E+12
AP1339-001,Woman,8.254794521,Imagenology,GENERAL ELECTRIC,VERSANA ACTIVE,2022,6240478WX0,160,Micro,0.2,4,Yes,Urban,64060,NorthEast,Nuevo León,Monterrey,Monterrey,Licenciado Jose Benitez 2704,https://overcomehelp.appspot.com/directory/alejandra-maricela-guzman-ayon/cardiologia/san-pedro-garza-garcia,https://www.linkedin.com/in/alejandra-maricela-guzman-ayon-3937b3139/?originalSubdomain=mx,https://www.doctoralia.com.mx/alejandra-maricela-guzman-ayon/cardiologo/nuevo-leon,,"Licenciado Jose Benitez 2704, Monterrey",25.67796011,-100.343767,Nuevo León Monterrey Monterrey Licenciado Jose Benitez 2704,POINT (-100.343767 25.67796011),1.9039E+12,12.91537941,Medio-Alto,1.9039E+12
AP1345-001,Man,6.301369863,Odontology,CARESTREAM,CS 8100 2D SC,2022,5321963,140,Micro,0.7,3,No,Semiurban,39200,West-Bajío,Guerrero,Ayutla de los Libres,Ayutla de los Libres,Plan de Ayutla 99,,https://www.facebook.com/hdentalconsultorio/,,,"Plan de Ayutla 99, Ayutla de los Libres",16.96486718,-99.09489747,Guerrero Ayutla de los Libres Ayutla de los Libres Plan de Ayutla 99,POINT (-99.09489747 16.96486718),1.2012E+12,-6.185053262,Bajo-Medio,1.2012E+12
AP1349-001,Enterprise,5.002739726,Odontology,SIRONA,MCX,2022,236934,300,Small,0.15,6,Yes,Urban,53910,Center,México,Naucalpan de Juárez,Naucalpan de Juárez,NARCISO MENDOZA 36,,https://www.facebook.com/PK-Digital-Lab-833695226697509/,https://dentistas.guiabbb.mx/02623327/PK_Digital_Lab,,"NARCISO MENDOZA 36, Naucalpan de Juárez",19.4371614,-99.2280165,México Naucalpan de Juárez Naucalpan de Juárez NARCISO MENDOZA 36,POINT (-99.2280165 19.4371614),9.016E+11,19.08173523,Alto,9.016E+11
AP1357-001,Enterprise,10.58082192,Imagenology,FUJIFILM,MTURBO,2022,03VHL7,280,Small,0.4,6,No,Urban,27000,NorthEast,Coahuila de Zaragoza,Torreón,Torreón,Gregorio A. García 95,https://www.facebook.com/tratamientodeldoloryozono?_rdc=1&_rdr,https://tratamientodelumbalgiatorreon.com/,https://comercioempresa.com/e/coahuila/7710168/dolo-medics-de-la-laguna/,,"Gregorio A. García 95, Torreón",25.5441897,-103.4374274,Coahuila de Zaragoza Torreón Torreón Gregorio A. García 95,POINT (-103.4374274 25.5441897),5.035E+11,12.46123789,Medio,5.035E+11
AP1362-001,Woman,30.01917808,Ophthalmology,ARFAMEX,SPECTRALIS GLAUCOMA PREMIUM,2022,POR DEFINIR,140,Micro,0.1,3,Yes,Urban,31217,NorthWest,Chihuahua,Chihuahua,Chihuahua,Haciendas del Valle 7120,https://www.topdoctors.mx/doctor/adriana-isabel-gomez-cespedes,https://www.doctoralia.com.mx/cespedes-adriana-gomez/oftalmologo/chihuahua#tab=profile-reviews,https://www.facebook.com/adriana.gomezc.5,,"Haciendas del Valle 7120, Chihuahua",28.6302303,-106.1224744,Chihuahua Chihuahua Chihuahua Haciendas del Valle 7120,POINT (-106.1224744 28.6302303),8.019E+11,43.7093689,Alto,8.019E+11
AP1374-003,Enterprise,3.950684932,Physiotherapy,BTL ,6000 LYMPHASTIC EASY 12,2024,01100B012499 ,1120,Small,0.6,10,No,Semiurban,98619,NorthEast,Zacatecas,Guadalupe,Guadalupe,AVENIDA PEDRO CORONEL 42,https://www.instagram.com/clinicakinemed/,https://www.facebook.com/ClinicaKinemed,https://mx.top10place.com/kinemed-kinesiologia-y-rehabilitacion-965512063.html,,"AVENIDA PEDRO CORONEL 42, Guadalupe",22.76666171,-102.5348319,Zacatecas Guadalupe Guadalupe AVENIDA PEDRO CORONEL 42,POINT (-102.5348319 22.76666171),3.2017E+12,23.01964526,Alto,3.2017E+12
AP1382-002,Enterprise,5.076712329,Odontology,SIRONA,FRESADORA HORNO,2022,506698,100,Micro,0.2,3,No,Rural,97314,South,Yucatán,Mérida,Mérida,CALLE 76 512,https://www.instagram.com/murenismile/,https://www.facebook.com/Murenismile,https://mureni.com.mx/,,"CALLE 76 512, Mérida",21.00391602,-89.69658957,Yucatán Mérida Mérida CALLE 76 512,POINT (-89.69658957 21.00391602),3.105E+12,13.73305722,Medio-Alto,3.105E+12
AP1579-001,Enterprise,21.92054795,Ophthalmology,CARL ZEISS,HFA 3 840,2022,840-22376,800,Medium,0.25,21,Yes,Urban,97219,South,Yucatán,Mérida,Mérida,CALLE 34 250,https://drdanielbelaunde.com/,facebook.com/Cirujano-Oftalmólogo-Dr-Daniel-Belaunde-Sanchez-487251908387545/?hc_ref=ARRMlIw_PS-CA91eqLVJAMG3b1zpnnQB1t_ige97SpsXE6wBRKPSxIg2tAhlOBPEt38&fref=nf&__tn__=kC-R,https://www.topdoctors.mx/doctor/daniel-rolando-belaunde-sanchez,,"CALLE 34 250, Mérida",20.94507481,-89.68986663,Yucatán Mérida Mérida CALLE 34 250,POINT (-89.68986663 20.94507481),3.105E+12,11.71947721,Medio,3.105E+12
AP1579-001,Enterprise,21.92054795,Ophthalmology,CARL ZEISS,HFA 3 840,2022,840-22376,800,Medium,0.25,21,Yes,Urban,97219,South,Yucatán,Mérida,Mérida,CALLE 34 250,https://drdanielbelaunde.com/,facebook.com/Cirujano-Oftalmólogo-Dr-Daniel-Belaunde-Sanchez-487251908387545/?hc_ref=ARRMlIw_PS-CA91eqLVJAMG3b1zpnnQB1t_ige97SpsXE6wBRKPSxIg2tAhlOBPEt38&fref=nf&__tn__=kC-R,https://www.topdoctors.mx/doctor/daniel-rolando-belaunde-sanchez,,"CALLE 34 250, Mérida",20.94507481,-89.68986663,Yucatán Mérida Mérida CALLE 34 250,POINT (-89.68986663 20.94507481),3.105E+12,11.71947721,Medio,3.105E+12
AP1410-002,Woman,4,Ophthalmology,ISEM,TOPOGRAFO ,2022,0,240,Micro,0.3,4,No,Urban,58290,West-Bajío,Michoacán de Ocampo,Morelia,Morelia,WOLFGANG AMAEDUS MOZART 629,,,,,"WOLFGANG AMAEDUS MOZART 629, Morelia",19.69591272,-101.1677068,Michoacán de Ocampo Morelia Morelia WOLFGANG AMAEDUS MOZART 629,POINT (-101.1677068 19.69591272),1.6053E+12,22.53263782,Alto,1.6053E+12
AP1419-002,Man,25.01643836,Physiotherapy,BTL,ONDAS DE CHOQUE ,2022,09400B002679 ,260,Micro,0.7,4,No,Urban,86190,South,Tabasco,Centro,Villahermosa,Av Cesar Augusto Sandino 460,https://drmigueljavier.com/,https://www.facebook.com/drmigueljavier/?ref=py_c,https://www.doctoralia.com.mx/miguel-jose-javier-vidal-2/especialista-en-rehabilitacion-y-medicina-fisica/villahermosa,,"Av Cesar Augusto Sandino 460, Villahermosa",17.97591473,-92.93493029,Tabasco Centro Villahermosa Av Cesar Augusto Sandino 460,POINT (-92.93493029 17.97591473),2.7004E+12,9.26635159,Medio,2.7004E+12
MS3986-001,Man,23.01369863,Odontology,SIRONA,MCX + PRIMESCAN,2023,"244066, 230188, 806450 , ",320,Micro,0.7,3,No,Urban,7300,Center,Ciudad de México,Gustavo A. Madero,Ciudad de México,RIO BAMBA 847,,https://www.facebook.com/Odontoflorescommx/,,,"RIO BAMBA 847, Ciudad de México",19.49335834,-99.12494839,Ciudad de México Gustavo A. Madero Ciudad de México RIO BAMBA 847,POINT (-99.12494839 19.49335834),9.005E+11,24.35708813,Alto,9.005E+11
